"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1925","Subscribe to Greezotv it’s the 1 with 6 Subscribers you will have a chance to win 100 Dollars get his acc to 100 su… https://t.co/GU8uylnY30",FALSE,2,NA,2020-12-05 18:52:12,TRUE,NA,"1335295927872065553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jahfrmhell",2,FALSE,FALSE,NA,NA
"1926","Aren't we all glad this clown of a President, President ""Tin Foil Hat"" Trump, will vanish in January? No more off-t… https://t.co/zVqnM55lSb",FALSE,0,NA,2020-12-05 18:51:02,TRUE,NA,"1335295635533262848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntonioBooneGuy",0,FALSE,FALSE,NA,NA
"1927","#Election2020 #Election2020results 
Fake or Real?

#SCOTUS #POTUS  
#DonaldTrump #JoeBiden 
#VoterIntegrity… https://t.co/32v4IqU2uZ",FALSE,0,NA,2020-12-05 18:50:29,TRUE,NA,"1335295494394884097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnFishman",0,FALSE,FALSE,NA,NA
"1928","Executive Order on Imposing Certain Sanctions in the Event of Foreign Interference in a United States Election | Th… https://t.co/nYMRacr6Bf",FALSE,1,NA,2020-12-05 18:49:01,TRUE,NA,"1335295124935499780",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nikki7833672102",0,FALSE,FALSE,NA,NA
"1929","Will be watching. ❤️🤍💙

#LoveMyPresident 
#DonaldTrump https://t.co/F5mt3ULXOI",FALSE,1,NA,2020-12-05 18:48:37,FALSE,NA,"1335295024683212804",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BilliesHoliday",0,FALSE,FALSE,NA,NA
"1930","#DonaldTrump's niece says 'cruel and traitorous' president deserves to be prosecuted https://t.co/ucIP4a5sjW",FALSE,0,NA,2020-12-05 18:46:11,FALSE,NA,"1335294415041138689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FAIZ1961",0,FALSE,FALSE,NA,NA
"1931","RT @Foolont87158237: There were 3,157 #Deaths in #America #Yesterday that is more than #Japan's total deaths throughout the #Covid_19 #Pand…",FALSE,0,NA,2020-12-05 18:46:04,FALSE,NA,"1335294383592263680",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SagittaVeritat1",5,TRUE,FALSE,NA,NA
"1932","RT @firstpost: US Census Bureau experts have uncovered serious flaws in a section of the 2020 headcount, delaying further the completion of…",FALSE,0,NA,2020-12-05 18:44:37,FALSE,NA,"1335294021372145675",NA,"<a href=""https://lovelyday.tech/"" rel=""nofollow"">V Droider</a>","LovelydayTech",3,TRUE,FALSE,NA,NA
"1933","Don’t vote at the Georgia run offs!! The GOP has failed Donald Trump and now wants our support at the Georgia run o… https://t.co/gLTTp21ZLm",FALSE,0,NA,2020-12-05 18:40:53,TRUE,NA,"1335293079218249734",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HousenDean",0,FALSE,FALSE,NA,NA
"1934","The US should check the #DonaldTrump proverbial suitcase when he leaves to check for non-public insider or security… https://t.co/RUhxDf1lfW",FALSE,0,NA,2020-12-05 18:40:30,TRUE,NA,"1335292983927779328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NicoleByre",0,FALSE,FALSE,NA,NA
"1935","US Census Bureau experts have uncovered serious flaws in a section of the 2020 headcount, delaying further the comp… https://t.co/0MHpHts7Mu",FALSE,8,NA,2020-12-05 18:40:16,TRUE,NA,"1335292923638734849",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","firstpost",3,FALSE,FALSE,NA,NA
"1936","#DonaldTrump made #stafferivanka an intern at the Whitehouse because he idolized #billclinton.",FALSE,1,NA,2020-12-05 18:40:13,FALSE,NA,"1335292913794879490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caf_goodness",0,FALSE,FALSE,NA,NA
"1937","via @PerilOfAfrica #JoeBiden #DonaldTrump #Religion #USNews Religious right eyes Biden warily after Trump“s good fa… https://t.co/hTjX5RwUGk",FALSE,0,NA,2020-12-05 18:38:35,TRUE,NA,"1335292500756447232",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","mlnangalama",0,FALSE,FALSE,NA,NA
"1938","If you want to understand the strategy and tactics of #DonaldTrump #RudyGiuliani and #rogerstone - then study… https://t.co/RFhc9aWFMl",FALSE,0,NA,2020-12-05 18:36:52,TRUE,NA,"1335292068277706759",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NicoleByre",0,FALSE,FALSE,NA,NA
"1939","5 STEPS: HOW TO BE THE NEXT PRESIDENT USING DONALD TRUMP'S METHODS OF SU... https://t.co/mvly9m7mlB via @YouTube… https://t.co/tnjGOjYwXI",FALSE,0,NA,2020-12-05 18:36:26,TRUE,NA,"1335291962211979270",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LyonBrave",0,FALSE,FALSE,NA,NA
"1940","Just a thought. If #donaldtrump wants credit for the vaccine. He should get credit for the virus as well.… https://t.co/NxrlCoOf6h",FALSE,1,NA,2020-12-05 18:35:02,TRUE,NA,"1335291608107896832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","guymandude1",0,FALSE,FALSE,NA,NA
"1941","RT @OrlandoLiberal: My sons first attempt at doing impressions I think he did a damn good job and I’m proud of him. It is an impersonation…",FALSE,0,NA,2020-12-05 18:34:39,FALSE,NA,"1335291509504167937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cannabis_Cane",1,TRUE,FALSE,NA,NA
"1942","#RoyCohn mentored #DonaldTrump #rogerstone #RudyGiuliani #PaulManafort Roy Cohn represented the mafia, counsel for… https://t.co/XajtCpojOc",FALSE,0,NA,2020-12-05 18:33:15,TRUE,NA,"1335291158008918018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NicoleByre",1,FALSE,FALSE,NA,NA
"1943","Hello indian plz stop this farmer bill request to u stop ur attitude u know farmer lifeline 🙏🏻
#FarmLaws… https://t.co/4fTizbasYF",FALSE,0,NA,2020-12-05 18:33:01,TRUE,NA,"1335291101603717120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinghSukhdeep8",0,FALSE,FALSE,NA,NA
"1944","RT @buzzflash: ""I Don't Ever Want Matt ‘Putz’ Gaetz to Return to This State,"" NJ Dem Governor Phil Murphy Warns Florida GOP Congressman Who…",FALSE,0,NA,2020-12-05 18:32:57,FALSE,NA,"1335291082251378690",NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>","MImproxyble",3,TRUE,FALSE,NA,NA
"1945","@KathyRi44934339 @Kelliann6169 The best yet funniest and truest example of #DonaldTrump  presidency in just a small… https://t.co/GSgyya6479",FALSE,2,"KathyRi44934339",2020-12-05 18:31:49,TRUE,"1335287710584549376","1335290799043604480","1121552747973763076","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Christi07937276",1,FALSE,FALSE,NA,NA
"1946","My sons first attempt at doing impressions I think he did a damn good job and I’m proud of him. It is an impersonat… https://t.co/LxXR3gdT0f",FALSE,7,NA,2020-12-05 18:31:26,TRUE,NA,"1335290699839901696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OrlandoLiberal",1,FALSE,FALSE,NA,NA
"1947","RT @BetteMidler: What happened to Americans?  They used to have real spine, &amp; a strong sense of right &amp; wrong.  I think #publicschools don’…",FALSE,0,NA,2020-12-05 18:30:35,FALSE,NA,"1335290488803512320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylorbeach71",430,TRUE,FALSE,NA,NA
"1948","How close did #DonaldTrump come to winning the #2020Election?

#Arizona - lost by 10,457 votes

#Georgia - lost by… https://t.co/f5uQW3h44V",FALSE,0,NA,2020-12-05 18:30:22,TRUE,NA,"1335290432482390018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rskghl",0,FALSE,FALSE,NA,NA
"1949","#COVID19 &amp; #Trump...?

#COVID &amp; #DonaldTrump
are the leading cause of death in the United States.
👇😷👇 https://t.co/HrDixlclF5",FALSE,0,NA,2020-12-05 18:29:59,FALSE,NA,"1335290337233756160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WILLDYE4U",0,FALSE,FALSE,NA,NA
"1950","I would never elect #DonaldTrump again he's starting a new channel like Fox News more focused on the Stock Market t… https://t.co/ryjH139CpU",FALSE,0,"Drewniak12345",2020-12-05 18:29:49,TRUE,"1335288631779598338","1335290295865499650","898786896","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drewniak12345",0,FALSE,FALSE,NA,NA
"1951","RT @FogCityMidge: HOLD THE LINE! Stop The Steal Rally Georgia Highlights with Lin Wood, Vernon Jones &amp; Sidney Powell. WATCH NOW! https://t.…",FALSE,0,NA,2020-12-05 18:28:46,FALSE,NA,"1335290032215691265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoveMy2A",88,TRUE,FALSE,NA,NA
"1952","RT @fortylittleking: Biden to Trump: Suck it loser get out a my house dork. #BidenVaccine #DonaldTrump https://t.co/1MJ1K28ZPu",FALSE,0,NA,2020-12-05 18:27:53,FALSE,NA,"1335289809133252608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","turtleboypdsk8",1,TRUE,FALSE,NA,NA
"1953","Make America Great | We are not great. Not until the regenerative adaptability ... https://t.co/0JA7rzlNsT… https://t.co/eXEpDznkI9",FALSE,0,NA,2020-12-05 18:27:43,TRUE,NA,"1335289764803731457",NA,"<a href=""http://method41.com"" rel=""nofollow"">method41-to-twitter</a>","realmethod41",0,FALSE,FALSE,NA,NA
"1954","RT @buzzflash: ""I Don't Ever Want Matt ‘Putz’ Gaetz to Return to This State,"" NJ Dem Governor Phil Murphy Warns Florida GOP Congressman Who…",FALSE,0,NA,2020-12-05 18:27:15,FALSE,NA,"1335289647337914368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pgmckim",3,TRUE,FALSE,NA,NA
"1955","Trump Refusing To Concede, Biden Invites Him To Inauguration: https://t.co/ayOYeo5cVl   #DonaldTrump",FALSE,0,NA,2020-12-05 18:25:32,FALSE,NA,"1335289217681940485",NA,"<a href=""http://www.onenewspage.com"" rel=""nofollow"">One News Page</a>","One_News_Page",0,FALSE,FALSE,NA,NA
"1956","RT @buzzflash: ""I Don't Ever Want Matt ‘Putz’ Gaetz to Return to This State,"" NJ Dem Governor Phil Murphy Warns Florida GOP Congressman Who…",FALSE,0,NA,2020-12-05 18:24:15,FALSE,NA,"1335288893445447682",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","timmyb72",3,TRUE,FALSE,NA,NA
"1957","What is the elasticity of #DonaldTrump voters for lies, redistribution of their monies to the rich, and Bigfoot non… https://t.co/k1yDSFO62T",FALSE,0,NA,2020-12-05 18:23:14,TRUE,NA,"1335288639752953859",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NicoleByre",0,FALSE,FALSE,NA,NA
"1958","""I Don't Ever Want Matt ‘Putz’ Gaetz to Return to This State,"" NJ Dem Governor Phil Murphy Warns Florida GOP Congre… https://t.co/4QjCt1y31C",FALSE,6,NA,2020-12-05 18:22:18,TRUE,NA,"1335288402267222017",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","buzzflash",3,FALSE,FALSE,NA,NA
"1959","RT @JohnHPiette: America Assembled!🇺🇸🎉

@JoeBiden @KamalaHarris @BarackObama 
@ChrisEvans  @MarkRuffalo @RobertDowneyJr @brielarson @AOC @s…",FALSE,0,NA,2020-12-05 18:21:42,FALSE,NA,"1335288253302394882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","femhinem",27761,TRUE,FALSE,NA,NA
"1960","𝗗𝗼𝗻𝗮𝗹𝗱 𝗧𝗿𝘂𝗺𝗽 😳
#DonaldTrump #News
(CNN)A more combative Ivanka Trump has emerged with little more than one month le… https://t.co/u6K0jrZKyY",FALSE,0,NA,2020-12-05 18:19:47,TRUE,NA,"1335287772064714753",NA,"<a href=""http://localhost.com"" rel=""nofollow"">Summary One</a>","summaryone",0,FALSE,FALSE,NA,NA
"1961","RT @BetteMidler: What happened to Americans?  They used to have real spine, &amp; a strong sense of right &amp; wrong.  I think #publicschools don’…",FALSE,0,NA,2020-12-05 18:18:11,FALSE,NA,"1335287367675105280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyraRCohen1",430,TRUE,FALSE,NA,NA
"1962","RT @BetteMidler: What happened to Americans?  They used to have real spine, &amp; a strong sense of right &amp; wrong.  I think #publicschools don’…",FALSE,0,NA,2020-12-05 18:16:52,FALSE,NA,"1335287035486228481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaybee288",430,TRUE,FALSE,NA,NA
"1963","#Election2020 #Election2020results 
Fake or Real?

#SCOTUS #POTUS 
#JoeBiden #DonaldTrump #VoterIntegrity… https://t.co/Ul0U1NOklS",FALSE,0,NA,2020-12-05 18:16:44,TRUE,NA,"1335287001772412935",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnFishman",0,FALSE,FALSE,NA,NA
"1964","RT @AFP: President #DonaldTrump is venturing out of Washington for his first political appearance since his election defeat to Joe Biden, c…",FALSE,0,NA,2020-12-05 18:16:42,FALSE,NA,"1335286994080047106",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","astrojog",7,TRUE,FALSE,NA,NA
"1965","RT @amjoyshow: .@DavidJollyFL: #DonaldTrump says the system is broken, the election is rigged. I think the narrative we should embrace is t…",FALSE,0,NA,2020-12-05 18:16:14,FALSE,NA,"1335286876756905987",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OlugbengaBlacks",437,TRUE,FALSE,NA,NA
"1966","@SandraD22916882 @Raoul2R Hi Sandra

I as a Dutchman
hope and pray 
that the God of Israel
will bless America 
and… https://t.co/YKVo8f68qO",FALSE,1,"SandraD22916882",2020-12-05 18:15:54,TRUE,"1335283498765135878","1335286794313748488","1274841024028966918","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Grard05542415",1,FALSE,FALSE,NA,NA
"1967","🚨❤️Getting pumped up before the Rally in Georgia ❤️🚨TRUMP WON, BIDEN CHEATED !!! starts at 50 sec #BidenCheated2020… https://t.co/td7KwoJgpx",FALSE,1,NA,2020-12-05 18:15:14,TRUE,NA,"1335286623072886784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thesilencedmaj3",0,FALSE,FALSE,NA,NA
"1968","RT @AFP: President #DonaldTrump is venturing out of Washington for his first political appearance since his election defeat to Joe Biden, c…",FALSE,0,NA,2020-12-05 18:15:12,FALSE,NA,"1335286618287030273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rohanduaTOI",7,TRUE,FALSE,NA,NA
"1969","@narendramodi 05.12.20 was no post from you gr8 🤣🤣😅👌✍️. 
Taut again but was thinking Y,  u were not able to do for… https://t.co/TLDW3YfAu4",FALSE,0,"narendramodi",2020-12-05 18:14:32,TRUE,"1334892638596558848","1335286447583072256","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrAttit11245244",0,FALSE,FALSE,NA,NA
"1970","RT @AFP: President #DonaldTrump is venturing out of Washington for his first political appearance since his election defeat to Joe Biden, c…",FALSE,0,NA,2020-12-05 18:12:16,FALSE,NA,"1335285880064536577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Radedrugi",7,TRUE,FALSE,NA,NA
"1971","""I don't stand by anything"" -Donald Trump #POTUS #DonaldTrump #Trump #TrumpProtest",FALSE,0,NA,2020-12-05 18:12:05,FALSE,NA,"1335285834367569925",NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Quote Reader</a>","Donald_Trump_Q",0,FALSE,FALSE,NA,NA
"1972","Major victory for #DREAMers , #immigrant rights and the rule of law, &amp; a reminder that a majority of Americans supp… https://t.co/v0kr1xvry3",FALSE,1,NA,2020-12-05 18:11:55,TRUE,NA,"1335285788943273985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JamieEldridgeMA",0,FALSE,FALSE,NA,NA
"1973","RT @ageofhorus: I can’t tell the difference between the news and SNL any more. Like when I see 🍊🤡 how the hell do you parody that? You can’…",FALSE,0,NA,2020-12-05 18:10:52,FALSE,NA,"1335285524177842180",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ageofhorus",1,TRUE,FALSE,NA,NA
"1974","I'm partially to blame for #DonaldTrump not being reelected #JoeBiden had me convinced at one point now we have to… https://t.co/i1JWbMm5Wa",FALSE,0,NA,2020-12-05 18:09:52,TRUE,NA,"1335285274893496322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drewniak12345",0,FALSE,FALSE,NA,NA
"1975","RT @AFP: President #DonaldTrump is venturing out of Washington for his first political appearance since his election defeat to Joe Biden, c…",FALSE,0,NA,2020-12-05 18:07:16,FALSE,NA,"1335284619164459012",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MacJuanma",7,TRUE,FALSE,NA,NA
"1976","RT @newsbreakngr: U.S. President Donald Trump has ordered the withdrawal of majority of American troops from Somalia, the Department of Def…",FALSE,0,NA,2020-12-05 18:06:42,FALSE,NA,"1335284479120855040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olumanssy",2,TRUE,FALSE,NA,NA
"1977","@IvankaTrump So sorry you got your panties in a twist over your 5 hour deposition. That’s not bad at all. Just cons… https://t.co/IrVOcqlxW2",FALSE,0,"IvankaTrump",2020-12-05 18:06:27,TRUE,NA,"1335284416529264642","52544275","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulgmcg",0,FALSE,FALSE,NA,NA
"1978","RT @trumpcartoonss: Today’s political cartoon video.                                                     #Election2020 #DonaldTrump #Trump2…",FALSE,0,NA,2020-12-05 18:05:59,FALSE,NA,"1335284297201299457",NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>","MImproxyble",1,TRUE,FALSE,NA,NA
"1979","President #DonaldTrump is venturing out of Washington for his first political appearance since his election defeat… https://t.co/6kOPdS6f0J",FALSE,19,NA,2020-12-05 18:04:00,TRUE,NA,"1335283797391253510",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AFP",7,FALSE,FALSE,NA,NA
"1980","@realDonaldTrump @BrianKempGA Where have you been the last month? The election is over and you lost!
#TrumpIsASoreLoser #DonaldTrump",FALSE,0,"realDonaldTrump",2020-12-05 18:02:41,FALSE,"1335268230206722048","1335283465294647298","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bumangero",0,FALSE,FALSE,NA,NA
"1981","RT @RepublicansNYC: Join us! #TrumpRally #NYmaga #maga #StopTheSteaI #magarally #usa #donaldtrump https://t.co/7G2GacAc4b",FALSE,0,NA,2020-12-05 18:02:38,FALSE,NA,"1335283453454114816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NyUnite2020",20,TRUE,FALSE,NA,NA
"1982","RT @caf_goodness: Support your local book store by buying any #DonaldTrump books! They make excellent fire starter and you're supporting lo…",FALSE,0,NA,2020-12-05 18:02:14,FALSE,NA,"1335283352073596929",NA,"<a href=""https://www.richdentwriter.com/"" rel=""nofollow"">Myopia2</a>","richardhdent",1,TRUE,FALSE,NA,NA
"1983","Here’s your list: #DonaldTrump #MikePence #MikePompeo #SteveMnuchin #JaredKushner #IvankaTrump… https://t.co/xIt94ywWHD",FALSE,0,NA,2020-12-05 18:01:46,TRUE,NA,"1335283235195121665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoeDameron31",0,FALSE,FALSE,NA,NA
